"activity" "subject" "feature" "average value"
"5032" "STANDING" 4 "fBodyAccJerk-std()-Z" -0.976229505535714
"5033" "STANDING" 4 "fBodyAccJerk-meanFreq()-X" 0.2722139805
"5034" "STANDING" 4 "fBodyAccJerk-meanFreq()-Y" -0.126450632983929
"5035" "STANDING" 4 "fBodyAccJerk-meanFreq()-Z" 0.0711056632839286
"5036" "STANDING" 4 "fBodyGyro-mean()-X" -0.905464161964286
"5037" "STANDING" 4 "fBodyGyro-mean()-Y" -0.955992945178571
"5038" "STANDING" 4 "fBodyGyro-mean()-Z" -0.915280955357143
"5039" "STANDING" 4 "fBodyGyro-std()-X" -0.912464793928571
"5040" "STANDING" 4 "fBodyGyro-std()-Y" -0.945825840178571
"5041" "STANDING" 4 "fBodyGyro-std()-Z" -0.91665163125
"5042" "STANDING" 4 "fBodyGyro-meanFreq()-X" -0.2748096406875
"5043" "STANDING" 4 "fBodyGyro-meanFreq()-Y" -0.364372374642857
"5044" "STANDING" 4 "fBodyGyro-meanFreq()-Z" -0.223109154546429
"5045" "STANDING" 4 "fBodyAccMag-mean()" -0.917614014821429
"5046" "STANDING" 4 "fBodyAccMag-std()" -0.895340042142857
"5047" "STANDING" 4 "fBodyAccMag-meanFreq()" -0.102971757742857
"5048" "STANDING" 4 "fBodyBodyAccJerkMag-mean()" -0.956139283571429
"5049" "STANDING" 4 "fBodyBodyAccJerkMag-std()" -0.96003249875
"5050" "STANDING" 4 "fBodyBodyAccJerkMag-meanFreq()" 0.201262207319643
"5051" "STANDING" 4 "fBodyBodyGyroMag-mean()" -0.914209165714286
"5052" "STANDING" 4 "fBodyBodyGyroMag-std()" -0.887194404285714
"5053" "STANDING" 4 "fBodyBodyGyroMag-meanFreq()" -0.286128312085714
"5054" "STANDING" 4 "fBodyBodyGyroJerkMag-mean()" -0.964471139464286
"5055" "STANDING" 4 "fBodyBodyGyroJerkMag-std()" -0.9664302175
"5056" "STANDING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.0609850024464286
"5057" "STANDING" 5 "tBodyAcc-mean()-X" 0.282544390892857
"5058" "STANDING" 5 "tBodyAcc-mean()-Y" -0.00700418554517857
"5059" "STANDING" 5 "tBodyAcc-mean()-Z" -0.102171095696429
"5060" "STANDING" 5 "tBodyAcc-std()-X" -0.968591815714286
"5061" "STANDING" 5 "tBodyAcc-std()-Y" -0.869439913392857
"5062" "STANDING" 5 "tBodyAcc-std()-Z" -0.869327321785714
"5063" "STANDING" 5 "tGravityAcc-mean()-X" 0.960188699107143
"5064" "STANDING" 5 "tGravityAcc-mean()-Y" -0.03871012665
"5065" "STANDING" 5 "tGravityAcc-mean()-Z" 0.138638436607143
"5066" "STANDING" 5 "tGravityAcc-std()-X" -0.974088206071429
"5067" "STANDING" 5 "tGravityAcc-std()-Y" -0.931973943392857
"5068" "STANDING" 5 "tGravityAcc-std()-Z" -0.914608495714286
"5069" "STANDING" 5 "tBodyAccJerk-mean()-X" 0.0725189859107143
"5070" "STANDING" 5 "tBodyAccJerk-mean()-Y" -0.00221990214464286
"5071" "STANDING" 5 "tBodyAccJerk-mean()-Z" -0.0122812220569643
"5072" "STANDING" 5 "tBodyAccJerk-std()-X" -0.962647080178571
"5073" "STANDING" 5 "tBodyAccJerk-std()-Y" -0.931217140714286
"5074" "STANDING" 5 "tBodyAccJerk-std()-Z" -0.963832118928571
"5075" "STANDING" 5 "tBodyGyro-mean()-X" -0.0322711902673214
"5076" "STANDING" 5 "tBodyGyro-mean()-Y" -0.050987505
"5077" "STANDING" 5 "tBodyGyro-mean()-Z" 0.0690945763946429
"5078" "STANDING" 5 "tBodyGyro-std()-X" -0.910395222321429
"5079" "STANDING" 5 "tBodyGyro-std()-Y" -0.933738104107143
"5080" "STANDING" 5 "tBodyGyro-std()-Z" -0.907471555714286
"5081" "STANDING" 5 "tBodyGyroJerk-mean()-X" -0.0922249863035714
"5082" "STANDING" 5 "tBodyGyroJerk-mean()-Y" -0.0399108188821429
"5083" "STANDING" 5 "tBodyGyroJerk-mean()-Z" -0.0422221341625
"5084" "STANDING" 5 "tBodyGyroJerk-std()-X" -0.941930044107143
"5085" "STANDING" 5 "tBodyGyroJerk-std()-Y" -0.961177741607143
"5086" "STANDING" 5 "tBodyGyroJerk-std()-Z" -0.944755343035714
"5087" "STANDING" 5 "tBodyAccMag-mean()" -0.906104701071429
"5088" "STANDING" 5 "tBodyAccMag-std()" -0.87977380125
"5089" "STANDING" 5 "tGravityAccMag-mean()" -0.906104701071429
"5090" "STANDING" 5 "tGravityAccMag-std()" -0.87977380125
"5091" "STANDING" 5 "tBodyAccJerkMag-mean()" -0.956863566071429
"5092" "STANDING" 5 "tBodyAccJerkMag-std()" -0.942962047678571
"5093" "STANDING" 5 "tBodyGyroMag-mean()" -0.900671630714286
"5094" "STANDING" 5 "tBodyGyroMag-std()" -0.867041711785714
"5095" "STANDING" 5 "tBodyGyroJerkMag-mean()" -0.958405900892857
"5096" "STANDING" 5 "tBodyGyroJerkMag-std()" -0.947970723571429
"5097" "STANDING" 5 "fBodyAcc-mean()-X" -0.964500917321429
"5098" "STANDING" 5 "fBodyAcc-mean()-Y" -0.890796360535714
"5099" "STANDING" 5 "fBodyAcc-mean()-Z" -0.915083799107143
"5100" "STANDING" 5 "fBodyAcc-std()-X" -0.97066840875
"5101" "STANDING" 5 "fBodyAcc-std()-Y" -0.867933178017857
"5102" "STANDING" 5 "fBodyAcc-std()-Z" -0.858231387857143
"5103" "STANDING" 5 "fBodyAcc-meanFreq()-X" -0.0164066779678571
"5104" "STANDING" 5 "fBodyAcc-meanFreq()-Y" -0.00894413194107143
"5105" "STANDING" 5 "fBodyAcc-meanFreq()-Z" -0.028287522525
"5106" "STANDING" 5 "fBodyAccJerk-mean()-X" -0.963059235178571
"5107" "STANDING" 5 "fBodyAccJerk-mean()-Y" -0.93137020875
"5108" "STANDING" 5 "fBodyAccJerk-mean()-Z" -0.958438726607143
"5109" "STANDING" 5 "fBodyAccJerk-std()-X" -0.965778920714286
"5110" "STANDING" 5 "fBodyAccJerk-std()-Y" -0.936202600714286
"5111" "STANDING" 5 "fBodyAccJerk-std()-Z" -0.96807230125
"5112" "STANDING" 5 "fBodyAccJerk-meanFreq()-X" 0.150463078469643
"5113" "STANDING" 5 "fBodyAccJerk-meanFreq()-Y" -0.143681804520893
"5114" "STANDING" 5 "fBodyAccJerk-meanFreq()-Z" -0.0333637020357143
"5115" "STANDING" 5 "fBodyGyro-mean()-X" -0.909661802321429
"5116" "STANDING" 5 "fBodyGyro-mean()-Y" -0.939373524464286
"5117" "STANDING" 5 "fBodyGyro-mean()-Z" -0.907190836607143
"5118" "STANDING" 5 "fBodyGyro-std()-X" -0.912780915714286
"5119" "STANDING" 5 "fBodyGyro-std()-Y" -0.931857811428571
"5120" "STANDING" 5 "fBodyGyro-std()-Z" -0.91678935625
"5121" "STANDING" 5 "fBodyGyro-meanFreq()-X" -0.178598410944643
"5122" "STANDING" 5 "fBodyGyro-meanFreq()-Y" -0.162944927001786
"5123" "STANDING" 5 "fBodyGyro-meanFreq()-Z" -0.109180363773214
"5124" "STANDING" 5 "fBodyAccMag-mean()" -0.9046413925
"5125" "STANDING" 5 "fBodyAccMag-std()" -0.886745170714286
"5126" "STANDING" 5 "fBodyAccMag-meanFreq()" -0.0169422323298214
"5127" "STANDING" 5 "fBodyBodyAccJerkMag-mean()" -0.941825903035714
"5128" "STANDING" 5 "fBodyBodyAccJerkMag-std()" -0.943601960178571
"5129" "STANDING" 5 "fBodyBodyAccJerkMag-meanFreq()" 0.140971600726786
"5130" "STANDING" 5 "fBodyBodyGyroMag-mean()" -0.904543921607143
"5131" "STANDING" 5 "fBodyBodyGyroMag-std()" -0.868913993928571
"5132" "STANDING" 5 "fBodyBodyGyroMag-meanFreq()" -0.157768871232143
"5133" "STANDING" 5 "fBodyBodyGyroJerkMag-mean()" -0.952286438035714
"5134" "STANDING" 5 "fBodyBodyGyroJerkMag-std()" -0.946196462857143
"5135" "STANDING" 5 "fBodyBodyGyroJerkMag-meanFreq()" -0.0393135966410714
"5136" "STANDING" 6 "tBodyAcc-mean()-X" 0.280346248596491
"5137" "STANDING" 6 "tBodyAcc-mean()-Y" -0.0181236327175439
"5138" "STANDING" 6 "tBodyAcc-mean()-Z" -0.112172831947368
"5139" "STANDING" 6 "tBodyAcc-std()-X" -0.981758159649123
"5140" "STANDING" 6 "tBodyAcc-std()-Y" -0.921493191754386
"5141" "STANDING" 6 "tBodyAcc-std()-Z" -0.925692371929825
"5142" "STANDING" 6 "tGravityAcc-mean()-X" 0.945139003859649
"5143" "STANDING" 6 "tGravityAcc-mean()-Y" -0.230251036140351
"5144" "STANDING" 6 "tGravityAcc-mean()-Z" 0.0139193473596491
"5145" "STANDING" 6 "tGravityAcc-std()-X" -0.985583066842105
"5146" "STANDING" 6 "tGravityAcc-std()-Y" -0.96844910122807
"5147" "STANDING" 6 "tGravityAcc-std()-Z" -0.942795062280702
"5148" "STANDING" 6 "tBodyAccJerk-mean()-X" 0.0730699604561404
"5149" "STANDING" 6 "tBodyAccJerk-mean()-Y" 0.00871883993421053
"5150" "STANDING" 6 "tBodyAccJerk-mean()-Z" -0.00481712245438596
"5151" "STANDING" 6 "tBodyAccJerk-std()-X" -0.973132635789474
"5152" "STANDING" 6 "tBodyAccJerk-std()-Y" -0.949362277017544
"5153" "STANDING" 6 "tBodyAccJerk-std()-Z" -0.967547241754386
"5154" "STANDING" 6 "tBodyGyro-mean()-X" -0.028251913022807
"5155" "STANDING" 6 "tBodyGyro-mean()-Y" -0.0589823639438597
"5156" "STANDING" 6 "tBodyGyro-mean()-Z" 0.0767394745964912
"5157" "STANDING" 6 "tBodyGyro-std()-X" -0.947561298596491
"5158" "STANDING" 6 "tBodyGyro-std()-Y" -0.94248658631579
"5159" "STANDING" 6 "tBodyGyro-std()-Z" -0.947782155964912
"5160" "STANDING" 6 "tBodyGyroJerk-mean()-X" -0.103292534210526
"5161" "STANDING" 6 "tBodyGyroJerk-mean()-Y" -0.0428828304736842
"5162" "STANDING" 6 "tBodyGyroJerk-mean()-Z" -0.0506432189438596
"5163" "STANDING" 6 "tBodyGyroJerk-std()-X" -0.946423593157895
"5164" "STANDING" 6 "tBodyGyroJerk-std()-Y" -0.962422163684211
"5165" "STANDING" 6 "tBodyGyroJerk-std()-Z" -0.962758177192982
"5166" "STANDING" 6 "tBodyAccMag-mean()" -0.945022876491228
"5167" "STANDING" 6 "tBodyAccMag-std()" -0.939310249649123
"5168" "STANDING" 6 "tGravityAccMag-mean()" -0.945022876491228
"5169" "STANDING" 6 "tGravityAccMag-std()" -0.939310249649123
"5170" "STANDING" 6 "tBodyAccJerkMag-mean()" -0.967102436140351
"5171" "STANDING" 6 "tBodyAccJerkMag-std()" -0.956099145964912
"5172" "STANDING" 6 "tBodyGyroMag-mean()" -0.939404744385965
"5173" "STANDING" 6 "tBodyGyroMag-std()" -0.915891572982456
"5174" "STANDING" 6 "tBodyGyroJerkMag-mean()" -0.963406222982456
"5175" "STANDING" 6 "tBodyGyroJerkMag-std()" -0.952536233859649
"5176" "STANDING" 6 "fBodyAcc-mean()-X" -0.977100287368421
"5177" "STANDING" 6 "fBodyAcc-mean()-Y" -0.930336471754386
"5178" "STANDING" 6 "fBodyAcc-mean()-Z" -0.942864017017544
"5179" "STANDING" 6 "fBodyAcc-std()-X" -0.984067374035088
"5180" "STANDING" 6 "fBodyAcc-std()-Y" -0.921449111052632
"5181" "STANDING" 6 "fBodyAcc-std()-Z" -0.922067224210526
"5182" "STANDING" 6 "fBodyAcc-meanFreq()-X" 0.0664521774298246
"5183" "STANDING" 6 "fBodyAcc-meanFreq()-Y" -0.0866319977508772
"5184" "STANDING" 6 "fBodyAcc-meanFreq()-Z" 0.0208815076140351
"5185" "STANDING" 6 "fBodyAccJerk-mean()-X" -0.97348053877193
"5186" "STANDING" 6 "fBodyAccJerk-mean()-Y" -0.951405464912281
"5187" "STANDING" 6 "fBodyAccJerk-mean()-Z" -0.963743518070175
"5188" "STANDING" 6 "fBodyAccJerk-std()-X" -0.975235677719298
"5189" "STANDING" 6 "fBodyAccJerk-std()-Y" -0.950681450350877
"5190" "STANDING" 6 "fBodyAccJerk-std()-Z" -0.969895845789474
"5191" "STANDING" 6 "fBodyAccJerk-meanFreq()-X" 0.186559227035088
"5192" "STANDING" 6 "fBodyAccJerk-meanFreq()-Y" -0.251013912454386
"5193" "STANDING" 6 "fBodyAccJerk-meanFreq()-Z" -0.0715339890175439
"5194" "STANDING" 6 "fBodyGyro-mean()-X" -0.931612384385965
"5195" "STANDING" 6 "fBodyGyro-mean()-Y" -0.943273146140351
"5196" "STANDING" 6 "fBodyGyro-mean()-Z" -0.943239602105263
"5197" "STANDING" 6 "fBodyGyro-std()-X" -0.952817395263158
"5198" "STANDING" 6 "fBodyGyro-std()-Y" -0.942539174210526
"5199" "STANDING" 6 "fBodyGyro-std()-Z" -0.95445570245614
"5200" "STANDING" 6 "fBodyGyro-meanFreq()-X" -0.114716166140877
"5201" "STANDING" 6 "fBodyGyro-meanFreq()-Y" -0.195978463377193
"5202" "STANDING" 6 "fBodyGyro-meanFreq()-Z" -0.0778747190508772
"5203" "STANDING" 6 "fBodyAccMag-mean()" -0.945949804035088
"5204" "STANDING" 6 "fBodyAccMag-std()" -0.94456410754386
"5205" "STANDING" 6 "fBodyAccMag-meanFreq()" 0.0373542193561403
"5206" "STANDING" 6 "fBodyBodyAccJerkMag-mean()" -0.955914005438597
"5207" "STANDING" 6 "fBodyBodyAccJerkMag-std()" -0.95538157877193
"5208" "STANDING" 6 "fBodyBodyAccJerkMag-meanFreq()" 0.190943682210526
"5209" "STANDING" 6 "fBodyBodyGyroMag-mean()" -0.926664297017544
"5210" "STANDING" 6 "fBodyBodyGyroMag-std()" -0.923108761578947
"5211" "STANDING" 6 "fBodyBodyGyroMag-meanFreq()" -0.0701196902631579
"5212" "STANDING" 6 "fBodyBodyGyroJerkMag-mean()" -0.955425138245614
"5213" "STANDING" 6 "fBodyBodyGyroJerkMag-std()" -0.952088499473684
"5214" "STANDING" 6 "fBodyBodyGyroJerkMag-meanFreq()" 0.0276252654912281
"5215" "STANDING" 7 "tBodyAcc-mean()-X" 0.282723539433962
"5216" "STANDING" 7 "tBodyAcc-mean()-Y" -0.0145740341037736
"5217" "STANDING" 7 "tBodyAcc-mean()-Z" -0.0997778303207547
"5218" "STANDING" 7 "tBodyAcc-std()-X" -0.979307570377358
"5219" "STANDING" 7 "tBodyAcc-std()-Y" -0.923400921886792
"5220" "STANDING" 7 "tBodyAcc-std()-Z" -0.917064168490566
"5221" "STANDING" 7 "tGravityAcc-mean()-X" 0.958728687924528
"5222" "STANDING" 7 "tGravityAcc-mean()-Y" -0.117607048924528
"5223" "STANDING" 7 "tGravityAcc-mean()-Z" -0.0516573721320755
"5224" "STANDING" 7 "tGravityAcc-std()-X" -0.987917503962264
"5225" "STANDING" 7 "tGravityAcc-std()-Y" -0.966162998679245
"5226" "STANDING" 7 "tGravityAcc-std()-Z" -0.939161014716981
"5227" "STANDING" 7 "tBodyAccJerk-mean()-X" 0.0751915112830189
"5228" "STANDING" 7 "tBodyAccJerk-mean()-Y" 0.00694700354075472
"5229" "STANDING" 7 "tBodyAccJerk-mean()-Z" -0.0108420294035849
"5230" "STANDING" 7 "tBodyAccJerk-std()-X" -0.976403544716981
"5231" "STANDING" 7 "tBodyAccJerk-std()-Y" -0.965810609622642
"5232" "STANDING" 7 "tBodyAccJerk-std()-Z" -0.972060053207547
"5233" "STANDING" 7 "tBodyGyro-mean()-X" -0.0291582212545283
"5234" "STANDING" 7 "tBodyGyro-mean()-Y" -0.0774336443396226
"5235" "STANDING" 7 "tBodyGyro-mean()-Z" 0.0851045000566038
"5236" "STANDING" 7 "tBodyGyro-std()-X" -0.945247687358491
"5237" "STANDING" 7 "tBodyGyro-std()-Y" -0.949646946792453
"5238" "STANDING" 7 "tBodyGyro-std()-Z" -0.951630777358491
"5239" "STANDING" 7 "tBodyGyroJerk-mean()-X" -0.0901539662169811
"5240" "STANDING" 7 "tBodyGyroJerk-mean()-Y" -0.0412797611886792
"5241" "STANDING" 7 "tBodyGyroJerk-mean()-Z" -0.0545390015471698
"5242" "STANDING" 7 "tBodyGyroJerk-std()-X" -0.96598339754717
"5243" "STANDING" 7 "tBodyGyroJerk-std()-Y" -0.976837757358491
"5244" "STANDING" 7 "tBodyGyroJerk-std()-Z" -0.978166790943396
"5245" "STANDING" 7 "tBodyAccMag-mean()" -0.942724659245283
"5246" "STANDING" 7 "tBodyAccMag-std()" -0.933590156792453
"5247" "STANDING" 7 "tGravityAccMag-mean()" -0.942724659245283
"5248" "STANDING" 7 "tGravityAccMag-std()" -0.933590156792453
"5249" "STANDING" 7 "tBodyAccJerkMag-mean()" -0.973381306226415
"5250" "STANDING" 7 "tBodyAccJerkMag-std()" -0.968566356037736
"5251" "STANDING" 7 "tBodyGyroMag-mean()" -0.943425564528302
"5252" "STANDING" 7 "tBodyGyroMag-std()" -0.918438958867924
"5253" "STANDING" 7 "tBodyGyroJerkMag-mean()" -0.977377083018868
"5254" "STANDING" 7 "tBodyGyroJerkMag-std()" -0.97210793
"5255" "STANDING" 7 "fBodyAcc-mean()-X" -0.976681834339623
"5256" "STANDING" 7 "fBodyAcc-mean()-Y" -0.941883783773585
"5257" "STANDING" 7 "fBodyAcc-mean()-Z" -0.938550519811321
"5258" "STANDING" 7 "fBodyAcc-std()-X" -0.980541336037736
"5259" "STANDING" 7 "fBodyAcc-std()-Y" -0.919118753018868
"5260" "STANDING" 7 "fBodyAcc-std()-Z" -0.912358813773585
"5261" "STANDING" 7 "fBodyAcc-meanFreq()-X" -0.079704728245283
"5262" "STANDING" 7 "fBodyAcc-meanFreq()-Y" -0.159730059003774
"5263" "STANDING" 7 "fBodyAcc-meanFreq()-Z" 0.00098894010754717
"5264" "STANDING" 7 "fBodyAccJerk-mean()-X" -0.976323086226415
"5265" "STANDING" 7 "fBodyAccJerk-mean()-Y" -0.967165093018868
"5266" "STANDING" 7 "fBodyAccJerk-mean()-Z" -0.968229643018868
"5267" "STANDING" 7 "fBodyAccJerk-std()-X" -0.978729082830189
"5268" "STANDING" 7 "fBodyAccJerk-std()-Y" -0.966850290188679
"5269" "STANDING" 7 "fBodyAccJerk-std()-Z" -0.974533710754717
"5270" "STANDING" 7 "fBodyAccJerk-meanFreq()-X" 0.098774853689
"5271" "STANDING" 7 "fBodyAccJerk-meanFreq()-Y" -0.188479735466038
"5272" "STANDING" 7 "fBodyAccJerk-meanFreq()-Z" -0.0891602062907547
"5273" "STANDING" 7 "fBodyGyro-mean()-X" -0.938121637735849
"5274" "STANDING" 7 "fBodyGyro-mean()-Y" -0.957548671320755
"5275" "STANDING" 7 "fBodyGyro-mean()-Z" -0.957165056226415
"5276" "STANDING" 7 "fBodyGyro-std()-X" -0.947891986226415
"5277" "STANDING" 7 "fBodyGyro-std()-Y" -0.945818157735849
"5278" "STANDING" 7 "fBodyGyro-std()-Z" -0.954339406415094
"5279" "STANDING" 7 "fBodyGyro-meanFreq()-X" -0.188057605981132
"5280" "STANDING" 7 "fBodyGyro-meanFreq()-Y" -0.298448698150943
"5281" "STANDING" 7 "fBodyGyro-meanFreq()-Z" -0.188116628033962
"5282" "STANDING" 7 "fBodyAccMag-mean()" -0.945611450377358
"5283" "STANDING" 7 "fBodyAccMag-std()" -0.93728796509434
"5284" "STANDING" 7 "fBodyAccMag-meanFreq()" -0.0288451773293208
"5285" "STANDING" 7 "fBodyBodyAccJerkMag-mean()" -0.967417888301887
"5286" "STANDING" 7 "fBodyBodyAccJerkMag-std()" -0.969092161886792
"5287" "STANDING" 7 "fBodyBodyAccJerkMag-meanFreq()" 0.256759439860377
"5288" "STANDING" 7 "fBodyBodyGyroMag-mean()" -0.93870498490566
"5289" "STANDING" 7 "fBodyBodyGyroMag-std()" -0.919848139056604
"5290" "STANDING" 7 "fBodyBodyGyroMag-meanFreq()" -0.187181670020755
"5291" "STANDING" 7 "fBodyBodyGyroJerkMag-mean()" -0.973671168679245
"5292" "STANDING" 7 "fBodyBodyGyroJerkMag-std()" -0.971899418301887
"5293" "STANDING" 7 "fBodyBodyGyroJerkMag-meanFreq()" 0.0954707400377358
"5294" "STANDING" 8 "tBodyAcc-mean()-X" 0.279620986111111
"5295" "STANDING" 8 "tBodyAcc-mean()-Y" -0.0148113067148148
"5296" "STANDING" 8 "tBodyAcc-mean()-Z" -0.106114996837037
"5297" "STANDING" 8 "tBodyAcc-std()-X" -0.988815418148148
"5298" "STANDING" 8 "tBodyAcc-std()-Y" -0.938479429074074
"5299" "STANDING" 8 "tBodyAcc-std()-Z" -0.926065255185185
"5300" "STANDING" 8 "tGravityAcc-mean()-X" 0.957669921111111
"5301" "STANDING" 8 "tGravityAcc-mean()-Y" -0.0904603488214815
"5302" "STANDING" 8 "tGravityAcc-mean()-Z" -0.0979392024814815
"5303" "STANDING" 8 "tGravityAcc-std()-X" -0.987690217222222
"5304" "STANDING" 8 "tGravityAcc-std()-Y" -0.958904114074074
"5305" "STANDING" 8 "tGravityAcc-std()-Z" -0.918293913703704
"5306" "STANDING" 8 "tBodyAccJerk-mean()-X" 0.0753739045185185
"5307" "STANDING" 8 "tBodyAccJerk-mean()-Y" 0.00814951727462963
"5308" "STANDING" 8 "tBodyAccJerk-mean()-Z" 0.00322153267648148
"5309" "STANDING" 8 "tBodyAccJerk-std()-X" -0.989198879814815
"5310" "STANDING" 8 "tBodyAccJerk-std()-Y" -0.976442140740741
"5311" "STANDING" 8 "tBodyAccJerk-std()-Z" -0.982610899259259
"5312" "STANDING" 8 "tBodyGyro-mean()-X" -0.0219671978203704
"5313" "STANDING" 8 "tBodyGyro-mean()-Y" -0.0280117633814815
"5314" "STANDING" 8 "tBodyGyro-mean()-Z" 0.063688907
"5315" "STANDING" 8 "tBodyGyro-std()-X" -0.972990379814815
"5316" "STANDING" 8 "tBodyGyro-std()-Y" -0.969421045555556
"5317" "STANDING" 8 "tBodyGyro-std()-Z" -0.974118322407407
"5318" "STANDING" 8 "tBodyGyroJerk-mean()-X" -0.097757576
"5319" "STANDING" 8 "tBodyGyroJerk-mean()-Y" -0.0485190684259259
"5320" "STANDING" 8 "tBodyGyroJerk-mean()-Z" -0.0478483225666667
"5321" "STANDING" 8 "tBodyGyroJerk-std()-X" -0.981573085740741
"5322" "STANDING" 8 "tBodyGyroJerk-std()-Y" -0.985508765185185
"5323" "STANDING" 8 "tBodyGyroJerk-std()-Z" -0.989270900740741
"5324" "STANDING" 8 "tBodyAccMag-mean()" -0.953762884074074
"5325" "STANDING" 8 "tBodyAccMag-std()" -0.937187185222222
"5326" "STANDING" 8 "tGravityAccMag-mean()" -0.953762884074074
"5327" "STANDING" 8 "tGravityAccMag-std()" -0.937187185222222
"5328" "STANDING" 8 "tBodyAccJerkMag-mean()" -0.984920797777778
"5329" "STANDING" 8 "tBodyAccJerkMag-std()" -0.979932239074074
"5330" "STANDING" 8 "tBodyGyroMag-mean()" -0.952848496851852
"5331" "STANDING" 8 "tBodyGyroMag-std()" -0.95322478962963
"5332" "STANDING" 8 "tBodyGyroJerkMag-mean()" -0.987580587777778
"5333" "STANDING" 8 "tBodyGyroJerkMag-std()" -0.982460332222222
"5334" "STANDING" 8 "fBodyAcc-mean()-X" -0.988219862222222
"5335" "STANDING" 8 "fBodyAcc-mean()-Y" -0.9500491
"5336" "STANDING" 8 "fBodyAcc-mean()-Z" -0.950362935555556
"5337" "STANDING" 8 "fBodyAcc-std()-X" -0.98918374962963
"5338" "STANDING" 8 "fBodyAcc-std()-Y" -0.936231722777778
"5339" "STANDING" 8 "fBodyAcc-std()-Z" -0.919744963888889
"5340" "STANDING" 8 "fBodyAcc-meanFreq()-X" 0.0231155666555556
"5341" "STANDING" 8 "fBodyAcc-meanFreq()-Y" 0.0771842726148148
"5342" "STANDING" 8 "fBodyAcc-meanFreq()-Z" 0.121181473814815
"5343" "STANDING" 8 "fBodyAccJerk-mean()-X" -0.989029238518519
"5344" "STANDING" 8 "fBodyAccJerk-mean()-Y" -0.976177675
"5345" "STANDING" 8 "fBodyAccJerk-mean()-Z" -0.979477193333333
"5346" "STANDING" 8 "fBodyAccJerk-std()-X" -0.990414086851852
"5347" "STANDING" 8 "fBodyAccJerk-std()-Y" -0.97858173
"5348" "STANDING" 8 "fBodyAccJerk-std()-Z" -0.984465744444444
"5349" "STANDING" 8 "fBodyAccJerk-meanFreq()-X" 0.267296230824074
"5350" "STANDING" 8 "fBodyAccJerk-meanFreq()-Y" -0.0598195579537037
"5351" "STANDING" 8 "fBodyAccJerk-meanFreq()-Z" 0.0692831244296296
"5352" "STANDING" 8 "fBodyGyro-mean()-X" -0.969677435925926
"5353" "STANDING" 8 "fBodyGyro-mean()-Y" -0.972595487037037
"5354" "STANDING" 8 "fBodyGyro-mean()-Z" -0.975512276666667
"5355" "STANDING" 8 "fBodyGyro-std()-X" -0.974200997592593
"5356" "STANDING" 8 "fBodyGyro-std()-Y" -0.968055495925926
"5357" "STANDING" 8 "fBodyGyro-std()-Z" -0.975976456111111
"5358" "STANDING" 8 "fBodyGyro-meanFreq()-X" -0.154243187048148
"5359" "STANDING" 8 "fBodyGyro-meanFreq()-Y" -0.197392513112963
"5360" "STANDING" 8 "fBodyGyro-meanFreq()-Z" 0.0222011082111111
"5361" "STANDING" 8 "fBodyAccMag-mean()" -0.953746070740741
"5362" "STANDING" 8 "fBodyAccMag-std()" -0.938628186322222
"5363" "STANDING" 8 "fBodyAccMag-meanFreq()" 0.110646845581481
"5364" "STANDING" 8 "fBodyBodyAccJerkMag-mean()" -0.979745872037037
"5365" "STANDING" 8 "fBodyBodyAccJerkMag-std()" -0.979135440925926
"5366" "STANDING" 8 "fBodyBodyAccJerkMag-meanFreq()" 0.308060633885185
"5367" "STANDING" 8 "fBodyBodyGyroMag-mean()" -0.964564224074074
"5368" "STANDING" 8 "fBodyBodyGyroMag-std()" -0.954119826296296
"5369" "STANDING" 8 "fBodyBodyGyroMag-meanFreq()" -0.108780315687387
"5370" "STANDING" 8 "fBodyBodyGyroJerkMag-mean()" -0.983709233333333
"5371" "STANDING" 8 "fBodyBodyGyroJerkMag-std()" -0.981832336296296
"5372" "STANDING" 8 "fBodyBodyGyroJerkMag-meanFreq()" 0.179173689962963
"5373" "STANDING" 9 "tBodyAcc-mean()-X" 0.282310057333333
"5374" "STANDING" 9 "tBodyAcc-mean()-Y" -0.0200454954022222
"5375" "STANDING" 9 "tBodyAcc-mean()-Z" -0.0952747481333333
"5376" "STANDING" 9 "tBodyAcc-std()-X" -0.975741252444444
"5377" "STANDING" 9 "tBodyAcc-std()-Y" -0.938635759333333
"5378" "STANDING" 9 "tBodyAcc-std()-Z" -0.919295805777778
"5379" "STANDING" 9 "tGravityAcc-mean()-X" 0.961323502222222
"5380" "STANDING" 9 "tGravityAcc-mean()-Y" -0.010383816474
"5381" "STANDING" 9 "tGravityAcc-mean()-Z" 0.00914769235555555
"5382" "STANDING" 9 "tGravityAcc-std()-X" -0.989103160444444
"5383" "STANDING" 9 "tGravityAcc-std()-Y" -0.972573867555556
"5384" "STANDING" 9 "tGravityAcc-std()-Z" -0.932245295111111
"5385" "STANDING" 9 "tBodyAccJerk-mean()-X" 0.0760032053555556
"5386" "STANDING" 9 "tBodyAccJerk-mean()-Y" 0.0130699796066667
"5387" "STANDING" 9 "tBodyAccJerk-mean()-Z" -0.004700785502
"5388" "STANDING" 9 "tBodyAccJerk-std()-X" -0.969973398888889
"5389" "STANDING" 9 "tBodyAccJerk-std()-Y" -0.963849332888889
"5390" "STANDING" 9 "tBodyAccJerk-std()-Z" -0.970584264666667
